Driver_ID,length,Age,Gender,City,Education_Level,Income_total,Income_avg,Income_max,Income_min,Dateofjoining_year,Dateofjoining_month,Joining_Designation,Grade_max,Grade_min,Grade_first,Grade_last,Total_Business_Value_sum,Total_Business_Value_avg,Total_Business_Value_min,Total_Business_Value_max,Quarterly_Rating_max,Quarterly_Rating_min,Quarterly_Rating_first,Quarterly_Rating_last,Driver_Churn
835,12,29.0,0.0,26,1,794148,66179.0,66179,66179,2019,12,2,2,2,2,2,5377060,448088.3333333333,0,3000000,4,1,1,1,0
836,4,41.0,0.0,29,0,254544,63636.0,63636,63636,2018,1,2,2,2,2,2,2335800,583950.0,0,1313730,2,1,2,2,1
838,2,41.0,1.0,11,2,105264,52632.0,52632,52632,2018,10,1,1,1,1,1,101070,50535.0,0,101070,1,1,1,1,1
839,6,47.0,0.0,16,0,320298,53383.0,53383,53383,2019,8,2,2,2,2,2,485450,80908.33333333333,0,485450,1,1,1,1,1
840,18,40.0,1.0,8,0,1598634,88813.0,88813,88813,2014,7,1,4,4,4,4,13019930,723329.4444444445,96620,4219980,2,1,2,2,0
841,4,33.0,1.0,20,1,232796,58199.0,58199,58199,2020,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
842,11,37.0,0.0,18,1,1335609,121419.0,121419,121419,2015,7,1,4,4,4,4,13855150,1259559.0909090908,447970,2223390,3,2,3,3,1
843,14,30.0,1.0,15,1,784490,56035.0,56035,56035,2018,2,1,2,2,2,2,11169660,797832.8571428572,0,5701940,4,1,2,2,1
844,3,31.0,0.0,26,0,63636,21212.0,21212,21212,2019,8,1,1,1,1,1,150160,50053.333333333336,0,150160,1,1,1,1,1
845,6,46.0,0.0,28,1,132114,22019.0,22019,22019,2020,5,2,2,2,2,2,985680,164280.0,0,348100,2,1,2,1,1
847,5,30.0,0.0,12,1,202045,40409.0,40409,40409,2019,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
848,9,28.0,1.0,28,1,412839,45871.0,45871,45871,2020,2,2,2,2,2,2,3247330,360814.44444444444,0,1441160,3,1,1,2,0
849,5,33.0,1.0,20,1,389515,77903.0,77903,77903,2020,7,3,3,3,3,3,1835070,367014.0,0,965280,3,1,1,1,1
850,16,36.0,0.0,1,2,1808608,113038.0,113038,113038,2015,6,2,4,4,4,4,6913080,432067.5,-82430,2381200,1,1,1,1,1
851,2,34.0,0.0,13,1,78262,39131.0,39131,39131,2018,11,1,1,1,1,1,101850,50925.0,0,101850,1,1,1,1,1
852,2,23.0,0.0,21,1,141462,70731.0,70731,70731,2020,4,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
853,5,33.0,1.0,13,0,147920,29584.0,29584,29584,2020,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
855,4,35.0,0.0,17,0,334096,83524.0,83524,83524,2020,5,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
856,12,37.0,1.0,22,0,1051932,87661.0,87661,87661,2016,4,1,3,3,3,3,8313520,692793.3333333334,0,2347690,3,1,3,1,1
858,4,37.0,0.0,21,1,302164,75541.0,75541,75541,2020,5,2,2,2,2,2,504150,126037.5,0,350620,1,1,1,1,1
859,3,23.0,0.0,17,2,78453,26151.0,26151,26151,2019,1,1,1,1,1,1,914870,304956.6666666667,0,813370,2,1,2,1,1
860,2,38.0,0.0,20,0,90538,45269.0,45269,45269,2018,7,1,1,1,1,1,378640,189320.0,0,378640,1,1,1,1,1
863,5,32.0,1.0,29,2,201475,40295.0,40295,40295,2019,8,1,1,1,1,1,126010,25202.0,0,126010,1,1,1,1,1
864,3,36.0,1.0,27,1,274806,91602.0,91602,91602,2019,6,2,4,4,4,4,0,0.0,0,0,1,1,1,1,1
865,5,30.0,1.0,10,2,614705,122941.0,122941,122941,2020,6,3,3,3,3,3,2300340,460068.0,0,1403480,3,1,3,1,0
866,4,47.0,0.0,2,0,116604,29151.0,29151,29151,2019,2,1,1,1,1,1,763920,190980.0,0,454900,2,1,2,2,0
867,2,30.0,1.0,1,0,71606,35803.0,35803,35803,2020,9,2,2,2,2,2,2417380,1208690.0,1008490,1408890,4,4,4,4,0
868,2,24.0,1.0,28,0,68994,34497.0,34497,34497,2018,12,2,2,2,2,2,-727330,-363665.0,-727330,0,1,1,1,1,0
869,5,37.0,0.0,8,0,142875,28575.0,28575,28575,2018,12,1,1,1,1,1,487460,97492.0,0,250000,1,1,1,1,0
870,19,37.0,1.0,29,1,1767000,93000.0,93000,93000,2015,7,1,3,3,3,3,11017400,579863.1578947369,81450,1331640,3,1,2,3,0
871,1,37.0,1.0,27,0,52753,52753.0,52753,52753,2020,1,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
873,12,33.0,1.0,28,2,1611624,134302.0,134302,134302,2019,3,1,4,4,4,4,27229390,2269115.8333333335,0,12200000,4,1,3,3,1
874,3,37.0,0.0,24,0,225399,75133.0,75133,75133,2020,4,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
875,4,36.0,1.0,4,1,375288,93822.0,93822,93822,2020,8,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
876,5,22.0,1.0,25,0,197210,39442.0,39442,39442,2018,7,1,2,2,2,2,1713110,342622.0,0,1036590,2,1,2,2,1
879,6,38.0,0.0,8,0,332658,55443.0,55443,55443,2018,7,1,2,2,2,2,2586520,431086.6666666667,0,1263120,2,1,1,2,0
881,2,32.0,0.0,16,0,122138,61069.0,61069,61069,2018,6,2,2,2,2,2,1253070,626535.0,518370,734700,2,2,2,2,1
882,15,31.0,0.0,13,0,1424175,94945.0,94945,94945,2013,10,2,4,4,4,4,549640,36642.666666666664,0,271680,1,1,1,1,1
883,1,32.0,0.0,27,0,50863,50863.0,50863,50863,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
885,2,39.0,1.0,21,2,88482,44241.0,44241,44241,2020,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
886,2,36.0,1.0,2,2,63908,31954.0,31954,31954,2018,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
887,8,25.0,0.0,14,1,189960,23745.0,23745,23745,2019,11,1,1,1,1,1,2696060,337007.5,0,1052050,2,1,2,1,1
888,19,31.0,0.0,1,1,990695,52141.84210526316,57266,51539,2018,6,1,2,1,1,1,15550730,818459.4736842106,121270,2570230,4,3,3,4,0
889,6,32.0,0.0,28,1,287928,47988.0,47988,47988,2020,6,3,3,3,3,3,1100030,183338.33333333334,-150000,500030,1,1,1,1,0
890,15,34.0,1.0,5,0,651945,43463.0,43463,43463,2017,7,1,1,1,1,1,4551480,303432.0,0,604650,3,2,2,2,1
892,9,35.0,1.0,3,0,465525,51725.0,51725,51725,2017,9,2,2,2,2,2,6327940,703104.4444444445,0,2461520,3,1,3,2,1
893,16,50.0,1.0,10,0,1172928,73308.0,73308,73308,2016,5,1,2,2,2,2,9665700,604106.25,0,2299370,4,2,2,2,0
894,3,37.0,0.0,28,0,136026,45342.0,45342,45342,2019,1,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
895,4,31.0,0.0,14,2,139472,34868.0,34868,34868,2019,9,1,1,1,1,1,383150,95787.5,0,262530,1,1,1,1,0
896,2,32.0,1.0,18,2,45360,22680.0,22680,22680,2018,8,1,1,1,1,1,362330,181165.0,0,362330,1,1,1,1,1
897,2,51.0,0.0,4,1,77004,38502.0,38502,38502,2018,10,1,1,1,1,1,2300890,1150445.0,480450,1820440,4,4,4,4,0
899,3,29.0,0.0,20,0,85695,28565.0,28565,28565,2018,6,1,1,1,1,1,307100,102366.66666666667,0,295210,1,1,1,1,1
901,7,32.0,1.0,8,1,289674,41382.0,41382,41382,2018,11,2,2,2,2,2,1355620,193660.0,0,544500,2,1,1,2,0
902,2,28.0,0.0,28,1,111714,55857.0,55857,55857,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
904,19,40.0,1.0,26,1,1922401,101179.0,101179,101179,2018,6,3,3,3,3,3,15221610,801137.3684210526,0,6500000,3,1,3,2,0
905,2,31.0,0.0,1,0,87662,43831.0,43831,43831,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
906,14,36.0,1.0,18,1,1525958,108997.0,108997,108997,2019,8,3,3,3,3,3,10394450,742460.7142857143,0,2740000,4,1,2,1,0
907,2,36.0,1.0,20,1,78208,39104.0,39104,39104,2019,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
908,14,47.0,0.0,4,1,474362,33883.0,33883,33883,2018,10,1,2,2,2,2,7018200,501300.0,0,1623620,3,2,2,3,1
909,3,49.0,0.0,19,1,176421,58807.0,58807,58807,2018,7,2,2,2,2,2,740200,246733.33333333334,0,490200,1,1,1,1,1
910,8,36.0,0.0,2,2,354608,44326.0,44326,44326,2018,9,1,1,1,1,1,3521260,440157.5,0,1223440,3,2,2,3,0
912,3,38.0,0.0,8,0,197985,65995.0,65995,65995,2019,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
913,1,30.0,0.0,26,1,72974,72974.0,72974,72974,2020,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
914,4,26.0,1.0,5,2,180936,45234.0,45234,45234,2019,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
915,7,46.0,0.0,2,0,129584,18512.0,18512,18512,2016,1,1,1,1,1,1,1884520,269217.14285714284,-120350,715870,2,2,2,2,1
916,2,25.0,0.0,15,0,60272,30136.0,30136,30136,2019,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
917,7,25.0,0.0,22,2,422737,60391.0,60391,60391,2019,5,1,1,1,1,1,1066070,152295.7142857143,0,464900,4,1,1,1,1
919,2,28.0,1.0,13,2,79708,39854.0,39854,39854,2020,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
920,3,30.0,0.0,1,0,138351,46117.0,46117,46117,2019,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
921,2,34.0,1.0,11,2,111260,55630.0,55630,55630,2019,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
922,2,34.0,1.0,25,1,94968,47484.0,47484,47484,2018,10,1,1,1,1,1,102650,51325.0,0,102650,1,1,1,1,1
923,1,31.0,1.0,29,2,70339,70339.0,70339,70339,2020,1,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
924,8,25.0,0.0,24,2,480448,60056.0,60056,60056,2018,5,2,2,2,2,2,2228310,278538.75,0,700000,4,1,1,1,1
926,21,49.0,0.0,4,0,454566,21646.0,21646,21646,2016,1,1,2,2,2,2,10933560,520645.71428571426,0,2405000,3,2,2,2,0
927,6,29.0,0.0,29,2,368226,61371.0,61371,61371,2020,5,1,1,1,1,1,1130280,188380.0,0,840480,2,1,1,1,1
928,2,33.0,1.0,2,0,134472,67236.0,67236,67236,2020,1,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
929,1,31.0,0.0,4,1,20245,20245.0,20245,20245,2018,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
930,1,37.0,1.0,7,2,37285,37285.0,37285,37285,2018,10,1,1,1,1,1,-101180,-101180.0,-101180,-101180,1,1,1,1,1
931,9,29.0,1.0,12,0,534537,59393.0,59393,59393,2019,11,3,3,3,3,3,5512220,612468.8888888889,0,1181320,3,1,3,3,1
933,10,36.0,1.0,19,1,757650,75765.0,75765,75765,2019,11,3,3,3,3,3,8879070,887907.0,0,2353060,4,1,3,1,0
935,5,39.0,1.0,20,0,119115,23823.0,23823,23823,2018,10,1,1,1,1,1,12403340,2480668.0,0,7403340,4,1,4,4,1
936,4,27.0,0.0,3,2,170428,42607.0,42607,42607,2020,9,1,1,1,1,1,452140,113035.0,0,452140,1,1,1,1,0
937,2,32.0,0.0,13,0,73692,36846.0,36846,36846,2018,5,1,2,2,2,2,0,0.0,0,0,1,1,1,1,0
938,6,34.0,1.0,4,2,421980,70330.0,70330,70330,2020,3,3,3,3,3,3,1098190,183031.66666666666,0,797110,2,1,2,1,1
939,9,45.0,1.0,22,0,784377,87153.0,87153,87153,2015,7,1,4,4,4,4,2725880,302875.55555555556,-155410,514590,2,1,1,1,1
940,4,23.0,1.0,22,2,279888,69972.0,69972,69972,2020,5,1,1,1,1,1,163560,40890.0,0,163560,1,1,1,1,0
941,5,36.0,1.0,14,1,504465,100893.0,100893,100893,2020,5,3,3,3,3,3,523320,104664.0,0,523320,1,1,1,1,1
942,2,29.0,0.0,28,2,81376,40688.0,40688,40688,2020,2,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
943,18,53.0,0.0,22,0,448614,24923.0,24923,24923,2018,9,1,1,1,1,1,19272900,1070716.6666666667,110100,3555770,4,2,2,4,0
944,6,36.0,1.0,20,0,558558,93093.0,93093,93093,2017,7,1,3,3,3,3,1803600,300600.0,0,1046400,2,1,1,1,1
945,20,40.0,1.0,3,2,1660500,83025.0,83025,83025,2015,5,2,3,3,3,3,19325140,966257.0,62700,3665580,4,2,2,3,0
946,17,44.0,0.0,22,1,999651,58803.0,58803,58803,2016,4,1,2,2,2,2,13781610,810682.9411764706,0,4682640,4,2,2,3,0
947,4,30.0,1.0,6,1,297608,74402.0,74402,74402,2020,4,3,3,3,3,3,348340,87085.0,-141140,348340,1,1,1,1,1
948,2,35.0,1.0,12,2,49268,24634.0,24634,24634,2019,1,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
949,2,25.0,1.0,24,2,62784,31392.0,31392,31392,2020,5,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
951,8,41.0,0.0,13,0,563824,70478.0,70478,70478,2019,10,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
952,1,37.0,0.0,18,0,27483,27483.0,27483,27483,2020,11,1,1,1,1,1,200020,200020.0,200020,200020,2,2,2,2,0
953,3,26.0,0.0,13,0,51759,17253.0,17253,17253,2019,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
954,23,31.0,0.0,13,0,1011908,43996.0,43996,43996,2014,8,1,2,2,2,2,25050000,1089130.4347826086,304830,4508870,4,3,3,4,0
955,2,33.0,0.0,10,2,199786,99893.0,99893,99893,2020,3,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
956,14,30.0,0.0,22,1,412888,29492.0,29492,29492,2019,10,2,2,2,2,2,6383030,455930.71428571426,0,2898600,4,1,2,1,0
958,6,35.0,0.0,22,0,304794,50799.0,50799,50799,2020,6,2,2,2,2,2,320760,53460.0,0,320760,1,1,1,1,1
959,3,34.0,1.0,17,1,257055,85685.0,85685,85685,2020,7,3,3,3,3,3,0,0.0,0,0,2,1,2,2,0
960,7,39.0,1.0,3,2,755552,107936.0,107936,107936,2020,6,3,3,3,3,3,4933750,704821.4285714285,0,2000000,3,1,3,1,0
961,1,42.0,1.0,26,2,35996,35996.0,35996,35996,2018,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
962,1,37.0,0.0,9,1,45278,45278.0,45278,45278,2018,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
963,2,40.0,0.0,16,1,96966,48483.0,48483,48483,2020,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
964,6,31.0,0.0,8,0,280074,46679.0,46679,46679,2019,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
965,3,42.0,0.0,20,2,223548,74516.0,74516,74516,2016,5,1,2,2,2,2,3676150,1225383.3333333333,773320,1520290,3,3,3,3,0
967,1,45.0,0.0,11,2,59526,59526.0,59526,59526,2018,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
968,4,26.0,0.0,4,1,83140,20785.0,20785,20785,2018,9,1,1,1,1,1,636910,159227.5,102080,242210,1,1,1,1,0
970,3,38.0,0.0,4,0,250050,83350.0,83350,83350,2020,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
971,1,26.0,0.0,29,2,61982,61982.0,61982,61982,2018,11,3,3,3,3,3,201820,201820.0,201820,201820,1,1,1,1,0
972,7,52.0,0.0,1,0,330358,47194.0,47194,47194,2016,1,1,2,2,2,2,1978160,282594.28571428574,0,1028160,2,1,2,1,1
973,19,47.0,0.0,22,0,1719196,90484.0,90484,90484,2015,7,1,3,3,3,3,14465010,761316.3157894737,-81550,2108200,4,2,2,2,0
974,5,23.0,1.0,8,1,152305,30461.0,30461,30461,2018,8,1,1,1,1,1,2537350,507470.0,0,1208550,3,1,1,1,1
975,3,38.0,1.0,7,1,101163,33721.0,33721,33721,2019,9,1,1,1,1,1,197200,65733.33333333333,0,197200,1,1,1,1,1
977,12,31.0,1.0,16,1,339564,28297.0,28297,28297,2019,10,1,1,1,1,1,13942630,1161885.8333333333,0,3665120,4,1,3,3,1
978,1,32.0,0.0,12,2,60185,60185.0,60185,60185,2019,1,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
979,7,28.0,1.0,23,2,291340,41620.0,41620,41620,2019,7,1,1,1,1,1,1590090,227155.7142857143,0,990000,3,1,1,2,1
980,3,36.0,0.0,27,2,147831,49277.0,49277,49277,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
981,6,40.0,1.0,14,0,432708,72118.0,72118,72118,2020,6,3,3,3,3,3,1118270,186378.33333333334,0,473090,1,1,1,1,0
982,3,31.0,0.0,12,1,182016,60672.0,60672,60672,2020,7,3,3,3,3,3,309120,103040.0,0,309120,1,1,1,1,0
984,12,29.0,0.0,22,2,636696,53058.0,53058,53058,2018,5,1,2,2,2,2,15123920,1260326.6666666667,178200,5514020,4,1,1,3,0
985,6,28.0,0.0,25,1,294186,49031.0,49031,49031,2016,12,1,1,1,1,1,844740,140790.0,0,497470,2,1,2,1,1
988,3,35.0,0.0,10,1,182391,60797.0,60797,60797,2020,8,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
990,20,43.0,1.0,17,1,2396120,119806.0,119806,119806,2015,12,1,4,4,4,4,23104530,1155226.5,267270,4129340,3,2,2,2,0
991,10,31.0,0.0,23,1,618230,61823.0,61823,61823,2020,1,2,2,2,2,2,11592920,1159292.0,0,3251060,4,3,4,3,0
992,14,46.0,0.0,7,1,729162,52083.0,52083,52083,2019,7,1,1,1,1,1,4052890,289492.14285714284,0,572880,2,1,2,2,0
994,4,32.0,0.0,20,2,158008,39502.0,39502,39502,2017,12,2,2,2,2,2,1539590,384897.5,0,761970,2,1,2,2,1
995,4,31.0,0.0,17,1,277672,69418.0,69418,69418,2016,5,1,3,3,3,3,329480,82370.0,0,229480,1,1,1,1,1
996,2,37.0,0.0,6,2,92268,46134.0,46134,46134,2018,5,1,1,1,1,1,213560,106780.0,0,213560,1,1,1,1,1
997,6,28.0,0.0,14,0,243924,40654.0,40654,40654,2017,10,2,2,2,2,2,1577320,262886.6666666667,0,554100,2,1,2,2,1
998,5,32.0,0.0,19,0,188085,37617.0,37617,37617,2018,6,1,1,1,1,1,1033030,206606.0,0,704840,2,1,1,2,1
999,5,23.0,1.0,20,1,184055,36811.0,36811,36811,2020,5,2,2,2,2,2,814770,162954.0,0,274440,2,1,2,2,0
1000,3,28.0,1.0,3,2,168048,56016.0,56016,56016,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
1001,7,38.0,1.0,25,2,889490,127070.0,127070,127070,2018,1,2,3,3,3,3,1491050,213007.14285714287,0,541040,2,1,2,1,1
1002,3,29.0,0.0,3,0,174831,58277.0,58277,58277,2018,12,1,1,1,1,1,194320,64773.333333333336,0,194320,1,1,1,1,1
1003,2,28.0,0.0,18,0,23412,11706.0,11706,11706,2018,8,1,1,1,1,1,470150,235075.0,0,470150,1,1,1,1,0
1004,1,31.0,0.0,14,0,58588,58588.0,58588,58588,2018,11,2,2,2,2,2,200000,200000.0,200000,200000,1,1,1,1,0
1005,2,30.0,1.0,8,0,117080,58540.0,58540,58540,2018,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1007,5,31.0,0.0,20,2,439050,87810.0,87810,87810,2020,5,2,2,2,2,2,374280,74856.0,0,240480,1,1,1,1,0
1008,3,23.0,0.0,27,1,101493,33831.0,33831,33831,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1009,6,41.0,1.0,19,0,392784,65464.0,65464,65464,2019,8,3,3,3,3,3,1393990,232331.66666666666,0,893990,1,1,1,1,0
1010,18,34.0,1.0,27,1,2163384,120188.0,120188,120188,2013,9,1,4,4,4,4,30717100,1706505.5555555555,0,10305800,4,1,4,4,1
1011,2,30.0,0.0,12,2,153552,76776.0,76776,76776,2020,7,2,2,2,2,2,361740,180870.0,0,361740,1,1,1,1,0
1012,3,39.0,0.0,8,0,150843,50281.0,50281,50281,2020,6,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1013,12,29.0,1.0,14,2,371160,30930.0,30930,30930,2019,8,1,1,1,1,1,5437420,453118.3333333333,0,1187740,4,1,3,2,0
1014,3,26.0,0.0,2,0,181188,60396.0,60396,60396,2020,9,3,3,3,3,3,883390,294463.3333333333,0,482850,2,2,2,2,0
1015,4,32.0,0.0,9,2,348188,87047.0,87047,87047,2020,8,3,3,3,3,3,181670,45417.5,0,181670,1,1,1,1,0
1016,4,47.0,1.0,12,2,330816,82704.0,82704,82704,2015,10,1,2,2,2,2,1138250,284562.5,201120,406000,2,1,2,2,0
1017,5,41.0,1.0,14,2,289345,57869.0,57869,57869,2015,9,2,2,2,2,2,1658610,331722.0,0,720000,2,1,1,2,1
1019,3,32.0,1.0,19,2,97956,32652.0,32652,32652,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1020,1,38.0,0.0,24,1,22245,22245.0,22245,22245,2019,7,3,3,3,3,3,400000,400000.0,400000,400000,2,2,2,2,1
1021,4,38.0,0.0,29,0,100424,25106.0,25106,25106,2020,6,1,1,1,1,1,0,0.0,-150800,150800,1,1,1,1,1
1023,3,27.0,0.0,26,2,239778,79926.0,79926,79926,2019,12,3,3,3,3,3,0,0.0,0,0,3,1,1,3,0
1024,1,27.0,1.0,19,2,24582,24582.0,24582,24582,2020,5,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1027,1,25.0,1.0,19,1,27607,27607.0,27607,27607,2019,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1028,1,26.0,0.0,15,2,63844,63844.0,63844,63844,2020,6,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1030,1,28.0,0.0,2,2,20101,20101.0,20101,20101,2018,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1031,20,45.0,0.0,7,1,1256702,62835.1,68434,62213,2014,11,2,3,2,2,2,21467220,1073361.0,108870,6762730,4,2,3,3,0
1032,4,30.0,0.0,7,0,68000,17000.0,17000,17000,2020,7,1,1,1,1,1,971480,242870.0,0,405540,2,1,2,1,0
1033,11,28.0,0.0,12,0,458755,41705.0,41705,41705,2019,11,1,1,1,1,1,3099610,281782.7272727273,0,907100,2,1,1,1,1
1035,15,38.0,1.0,7,2,775200,51680.0,51680,51680,2018,8,2,2,2,2,2,7412050,494136.6666666667,0,2957590,4,1,4,1,1
1036,3,39.0,1.0,17,2,96789,32263.0,32263,32263,2020,4,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1037,19,37.0,1.0,10,2,2572866,135414.0,135414,135414,2016,4,1,4,4,4,4,24834710,1307090.0,277630,6957570,4,2,2,2,0
1038,3,31.0,0.0,4,1,64629,21543.0,21543,21543,2019,11,3,3,3,3,3,204150,68050.0,0,204150,1,1,1,1,1
1039,14,45.0,0.0,26,1,1932966,138069.0,138069,138069,2015,7,2,4,4,4,4,14657170,1046940.7142857143,0,3928540,2,1,1,2,0
1040,2,32.0,0.0,11,2,125496,62748.0,62748,62748,2019,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1041,4,38.0,1.0,18,1,197772,49443.0,49443,49443,2020,6,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1043,18,34.0,0.0,12,1,1676178,93121.0,93121,93121,2015,5,2,3,3,3,3,12883290,715738.3333333334,0,2742140,4,1,2,2,0
1046,9,34.0,0.0,2,2,685782,76198.0,76198,76198,2013,10,2,3,3,3,3,8860950,984550.0,-3400,2658790,3,1,1,3,1
1048,2,37.0,1.0,1,2,105336,52668.0,52668,52668,2020,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1049,13,28.0,0.0,26,2,484614,37278.0,37278,37278,2018,5,1,1,1,1,1,4956700,381284.6153846154,-41460,2033590,4,1,1,2,1
1050,17,32.0,1.0,28,1,546102,32123.647058823528,35462,31915,2018,1,1,2,1,1,1,9879670,581157.0588235294,0,2360020,4,1,2,3,0
1051,21,34.0,1.0,5,2,1627143,77483.0,77483,77483,2016,4,1,2,2,2,2,12590140,599530.4761904762,0,1841790,3,2,3,2,0
1054,5,37.0,1.0,2,1,464700,92940.0,92940,92940,2020,8,3,3,3,3,3,989800,197960.0,0,592390,1,1,1,1,0
1055,1,33.0,0.0,6,2,70772,70772.0,70772,70772,2018,5,2,2,2,2,2,250000,250000.0,250000,250000,1,1,1,1,0
1056,2,32.0,0.0,5,2,185426,92713.0,92713,92713,2020,9,2,2,2,2,2,1796700,898350.0,0,1796700,4,1,4,1,0
1057,12,33.0,0.0,29,1,630636,52553.0,52553,52553,2019,11,3,3,3,3,3,11591470,965955.8333333334,0,1951140,4,1,1,4,0
1058,6,37.0,1.0,7,0,286176,47696.0,47696,47696,2019,12,2,2,2,2,2,754590,125765.0,0,304590,1,1,1,1,1
1059,4,28.0,0.0,2,2,181320,45330.0,45330,45330,2018,7,1,1,1,1,1,219800,54950.0,0,219800,1,1,1,1,0
1060,5,32.0,0.0,29,1,401450,80290.0,80290,80290,2019,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1061,4,27.0,0.0,10,1,99728,24932.0,24932,24932,2019,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1062,1,29.0,1.0,5,0,69071,69071.0,69071,69071,2020,3,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1063,13,37.0,0.0,20,2,1072539,82503.0,82503,82503,2019,11,3,3,3,3,3,5029620,386893.8461538461,0,1728640,3,1,3,2,1
1064,7,34.0,0.0,27,0,734762,104966.0,104966,104966,2019,7,3,3,3,3,3,2628700,375528.5714285714,0,2628700,1,1,1,1,0
1065,8,46.0,0.0,4,2,611736,76467.0,76467,76467,2013,9,2,3,3,3,3,3028210,378526.25,0,2273830,2,1,1,1,0
1066,3,29.0,0.0,29,0,78759,26253.0,26253,26253,2020,9,1,1,1,1,1,317440,105813.33333333333,0,194600,1,1,1,1,0
1067,2,41.0,0.0,6,2,137192,68596.0,68596,68596,2016,4,1,3,3,3,3,1753340,876670.0,870190,883150,1,1,1,1,0
1069,5,36.0,1.0,6,0,279170,55834.0,55834,55834,2018,12,2,2,2,2,2,679170,135834.0,0,315130,2,1,1,2,1
1070,4,33.0,0.0,8,2,406552,101638.0,101638,101638,2020,6,3,3,3,3,3,597080,149270.0,0,396840,2,1,1,1,0
1072,18,27.0,0.0,16,2,1001664,55648.0,55648,55648,2016,11,1,1,1,1,1,5276020,293112.22222222225,0,1022030,3,2,3,3,0
1073,4,26.0,0.0,20,1,268596,67149.0,67149,67149,2020,7,1,1,1,1,1,2174480,543620.0,0,2174480,4,1,1,4,0
1075,1,39.0,0.0,14,1,52480,52480.0,52480,52480,2018,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1076,7,29.0,0.0,13,1,362859,51837.0,51837,51837,2019,11,1,1,1,1,1,1305290,186470.0,0,544450,2,1,1,2,0
1077,20,26.0,1.0,3,0,855360,42768.0,42768,42768,2018,5,1,1,1,1,1,12605940,630297.0,150440,1175230,4,2,3,3,0
1078,7,38.0,0.0,25,0,220780,31540.0,31540,31540,2020,5,3,3,3,3,3,1437830,205404.2857142857,0,587780,2,1,1,1,0
